time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	10	0	0	0	0	0	0
1	11	1007	1	4333568	4096	11900	4
2	12	464	1	3379200	4096	3464	0
3	11	774	39	3641344	430080	6496	8
4	11	397	3	19030016	327680	3996	40
5	11	486	0	14721024	0	3860	0
6	11	496	1	6516736	4096	4776	0
7	11	336	0	2838528	0	1644	0
8	12	166	1	1957888	4096	2528	0
9	10	129	244	2220032	7327744	624	960
10	12	60	37	1314816	9146368	996	3548
11	12	132	0	696320	0	1132	0
12	12	152	0	794624	0	1184	0
13	12	9	0	307200	0	56	0
14	11	48	2	368640	8192	424	0
15	10	160	2	1728512	110592	1688	4
16	10	361	0	1712128	0	2920	0
17	11	33	0	1425408	0	184	0
18	12	209	1	2002944	12288	2796	0
19	11	486	1	2060288	28672	4788	0
20	12	500	3	2170880	733184	5644	24
21	12	425	0	1753088	0	3152	0
22	11	676	0	2785280	0	8160	0
23	12	345	0	1413120	0	1940	0
24	12	376	0	1556480	0	3444	0
25	11	446	6	1875968	2281472	3448	56
26	12	447	0	1884160	0	3472	0
27	12	206	0	856064	0	816	0
28	11	191	0	806912	0	1168	0
29	11	293	0	1224704	0	2732	0
30	12	366	7	1998848	3018752	2464	96
31	11	84	0	409600	0	128	0
32	13	21	0	430080	0	120	0
33	10	87	1	417792	12288	592	0
34	11	49	83	696320	6639616	536	1128
35	10	1	3	4096	618496	4	32
36	1	244	1	1306624	12288	1748	0
37	8	16	0	524288	0	60	0
38	10	161	3	11685888	12288	1336	8
39	11	68	21	1925120	413696	864	0
40	11	9	24	159744	245760	40	32
41	12	197	17	5304320	69632	1536	4
42	12	0	18	0	77824	0	8
43	11	55	0	786432	0	280	0
44	15	691	87	4100096	5689344	4456	224
45	35	87	3	7569408	360448	580	8
46	35	99	0	1134592	0	1484	0
47	41	51	0	684032	0	496	0
48	12	58	0	360448	0	656	0
49	12	35	95	143360	679936	760	44
50	12	0	5	0	1101824	0	16
51	47	15	1	376832	303104	112	0
52	13	37	7	610304	1421312	304	8
53	12	77	0	782336	0	268	0
54	12	11	465	184320	1994752	36	52
55	12	9	3	253952	708608	60	44
56	12	22	0	266240	0	44	0
57	12	9	0	69632	0	20	0
58	12	11	0	274432	0	48	0
59	12	11	456	262144	2052096	16	28
60	21	20	14	176128	4497408	36	60
61	39	81	4	663552	249856	924	0
62	31	109	18	1277952	229376	1568	12
63	99	93	10	1064960	1232896	1960	4
64	98	71	116	1134592	585728	440	148
65	100	136	5	1540096	1581056	1196	64
66	100	10	0	131072	0	100	0
67	100	3	0	90112	0	24	0
68	100	5	0	307200	0	20	0
69	100	9	15	188416	311296	48	0
70	100	77	0	598016	0	860	0
71	100	7	3	225280	102400	36	8
72	100	6	0	266240	0	24	0
73	100	3	0	16384	0	12	0
74	100	3	61	221184	688128	20	4
75	100	0	0	0	0	0	0
76	100	6	0	204800	0	24	0
77	100	1	2	12288	110592	0	32
78	100	4	0	122880	0	40	0
79	100	3	1168	126976	10899456	8	10388
80	100	6	0	278528	0	52	0
81	100	1	0	8192	0	8	0
82	100	2	2	24576	393216	28	32
83	100	5	0	53248	0	44	0
84	100	8	107	454656	2543616	60	20
85	100	10	0	90112	0	32	0
86	100	7	0	319488	0	40	0
87	100	1	2	53248	114688	20	36
88	100	1	0	20480	0	4	0
89	100	1	45	12288	1343488	16	4
90	100	4	0	233472	0	40	0
91	100	6	0	69632	0	16	0
92	100	2	2	86016	81920	24	12
93	100	5	0	249856	0	36	0
94	100	3	642	102400	8761344	32	592
95	100	1	0	32768	0	0	0
96	100	4	0	40960	0	32	0
97	100	3	0	81920	0	20	0
