time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	11	0	0	0	0	0	0
1	11	1134	1	4947968	4096	13052	0
2	12	528	0	3678208	0	4400	0
3	12	706	39	3276800	430080	6948	16
4	12	495	0	19746816	0	4744	0
5	11	485	4	14405632	311296	3768	24
6	11	469	1	6606848	4096	3312	0
7	11	224	0	2166784	0	808	0
8	11	167	1	1961984	4096	2612	0
9	11	129	0	2220032	0	628	0
10	11	70	10	1425408	139264	492	12
11	11	232	0	1146880	0	1468	0
12	11	51	0	536576	0	796	0
13	11	3	0	16384	0	4	0
14	10	51	0	573440	0	440	0
15	11	30	44	1003520	589824	400	248
16	11	489	0	2236416	0	5096	0
17	11	67	0	1585152	0	948	0
18	12	186	1	1933312	12288	2136	0
19	11	669	0	2768896	0	5080	0
20	12	540	4	2232320	675840	6016	28
21	11	436	0	1798144	0	3848	0
22	12	692	0	2850816	0	5664	0
23	12	324	0	1339392	0	1916	0
24	11	440	0	1806336	0	5304	0
25	12	425	6	1826816	2396160	2016	96
26	11	367	0	1523712	0	3472	0
27	11	212	0	884736	0	832	0
28	11	180	0	753664	0	1124	0
29	12	304	0	1269760	0	2716	0
30	12	364	7	1990656	3043328	3584	52
31	12	84	0	409600	0	124	0
32	12	88	0	704512	0	1232	0
33	12	132	1	745472	12288	1528	0
34	13	5	1	372736	4096	0	0
35	10	5	112	20480	7274496	232	84
36	2	236	1	1187840	12288	2024	0
37	8	20	0	626688	0	72	0
38	11	135	0	9920512	0	1368	0
39	11	93	21	3686400	106496	736	12
40	11	6	25	40960	327680	56	40
41	11	201	18	5427200	73728	1412	8
42	11	11	18	167936	77824	48	8
43	13	286	0	2043904	0	2476	0
44	16	527	0	10059776	0	3520	0
45	33	70	6	544768	708608	1376	40
46	21	58	0	1150976	0	228	0
47	18	85	0	688128	0	804	0
48	12	5	0	32768	0	44	0
49	11	0	0	0	0	0	0
50	24	12	332	311296	8798208	116	2372
51	18	28	2	532480	606208	140	0
52	12	16	6	192512	1118208	76	0
53	12	107	0	970752	0	308	0
54	12	9	0	159744	0	36	0
55	12	18	484	294912	2670592	52	68
56	12	13	0	167936	0	16	0
57	12	15	0	290816	0	44	0
58	12	10	0	258048	0	20	0
59	12	12	10	155648	3895296	28	56
60	23	45	360	266240	2408448	24	24
61	21	540	0	3063808	0	5944	0
62	29	78	20	806912	651264	760	4
63	35	113	8	1519616	811008	1984	24
64	37	145	0	1753088	0	560	0
65	37	5	100	28672	2224128	12	20
66	37	1	0	16384	0	20	0
67	37	2	0	40960	0	12	0
68	37	6	0	77824	0	12	0
69	37	16	0	294912	0	44	0
70	37	10	6	176128	233472	20	36
71	37	2	0	49152	0	4	0
72	37	4	0	139264	0	36	0
73	36	4	0	249856	0	12	0
74	38	83	0	704512	0	6212	0
75	37	3	1024	126976	5107712	0	152
76	37	0	0	0	0	0	0
77	37	1	0	61440	0	8	0
78	37	1	0	8192	0	4	0
79	37	4	0	45056	0	8	0
80	31	2	116	49152	5115904	36	248
81	37	5	0	217088	0	20	0
82	37	1	0	20480	0	0	0
83	37	2	0	200704	0	16	0
84	38	3	0	151552	0	4	0
85	37	2	239	45056	4677632	4	5644
86	37	1	0	8192	0	16	0
87	37	1	0	12288	0	4	0
88	37	7	0	249856	0	32	0
89	38	1	0	8192	0	8	0
90	37	4	47	262144	2674688	4	936
91	37	0	0	0	0	0	0
92	37	2	0	16384	0	16	0
93	37	2	0	24576	0	8	0
94	39	10	0	221184	0	100	0
95	36	8	1083	65536	7946240	108	564
96	37	6	0	315392	0	40	0
97	37	2	0	28672	0	16	0
98	37	3	0	233472	0	20	0
99	38	0	0	0	0	0	0
100	37	1	41	4096	16379904	44	1212
101	37	2	0	57344	0	20	0
102	37	1	0	53248	0	20	0
103	37	2	0	32768	0	8	0
104	39	7	0	245760	0	28	0
105	37	4	42	61440	12886016	40	1904
106	37	2	0	86016	0	44	0
107	37	1	0	8192	0	4	0
108	37	3	0	225280	0	24	0
109	38	4	0	122880	0	20	0
110	37	2	39	32768	13803520	104	1260
111	38	0	0	0	0	0	0
112	37	73	0	323584	0	1036	0
113	37	3	0	81920	0	12	0
114	39	0	0	0	0	0	0
115	37	4	114	102400	11796480	8	10700
116	37	2	0	12288	0	24	0
117	37	3	0	135168	0	16	0
118	37	4	0	258048	0	36	0
119	39	6	0	241664	0	12	0
120	37	0	39	0	15052800	0	2296
121	37	1	0	61440	0	8	0
122	37	1	0	36864	0	8	0
123	37	0	0	0	0	0	0
124	39	2	0	94208	0	16	0
125	37	3	35	77824	11132928	12	1016
126	37	0	0	0	0	0	0
127	37	1	0	8192	0	16	0
128	37	3	0	159744	0	0	0
129	38	3	0	61440	0	20	0
130	37	2	31	8192	11137024	24	528
131	37	2	0	28672	0	0	0
132	37	0	0	0	0	0	0
133	37	3	0	73728	0	16	0
134	38	20	0	368640	0	48	0
135	37	6	30	114688	10526720	168	1112
136	37	2	22	12288	8654848	92	2552
137	37	8	0	57344	0	44	0
138	37	1	0	36864	0	4	0
139	39	2	0	200704	0	12	0
140	37	4	39	114688	14233600	40	1384
141	37	1	2	4096	1044480	0	152
142	37	1	0	24576	0	0	0
143	37	1	0	8192	0	16	0
144	37	2	0	32768	0	8	0
145	37	4	41	98304	9461760	28	324
146	37	1	25	69632	5967872	28	1704
147	37	2	0	20480	0	20	0
148	37	1	0	28672	0	8	0
149	38	1	0	20480	0	8	0
150	37	1	31	8192	9187328	16	244
151	37	4	5	40960	2031616	72	0
152	37	0	0	0	0	0	0
153	37	3	0	57344	0	12	0
154	37	1	0	16384	0	8	0
155	39	2	0	24576	0	12	0
156	37	3	31	49152	12058624	8	1828
157	37	4	0	20480	0	36	0
158	37	0	0	0	0	0	0
159	37	3	0	24576	0	0	0
160	38	0	5	0	1519616	0	0
161	37	3	37	32768	14397440	68	2584
162	37	2	0	8192	0	20	0
163	37	4	0	90112	0	16	0
164	37	8	0	356352	0	16	0
165	41	10	5	393216	2097152	40	0
166	36	6	45	73728	15544320	168	1112
167	20	1	0	12288	0	0	0
168	12	0	0	0	0	0	0
169	11	0	0	0	0	0	0
170	24	37	93	155648	47714304	516	15288
171	16	4	156	16384	78655488	1148	101364
172	12	3	107	12288	56000512	680	39152
173	14	3	120	12288	62631936	1072	65748
174	12	4	97	16384	49954816	1128	29640
175	19	4	119	16384	62390272	880	34676
176	18	2	113	8192	58109952	424	45380
177	12	3	113	12288	54005760	1276	66952
179	11	2	92	8192	47894528	936	66812
180	14	3	113	12288	59244544	992	42928
181	31	4	56	36864	28459008	88	35040
182	13	6	48	204800	9113600	144	1144
183	12	2	0	8192	0	16	0
184	27	3	0	12288	0	44	0
185	37	7	0	45056	0	64	0
186	38	3	0	16384	0	24	0
187	37	7	52	36864	18063360	220	2088
188	37	5	0	20480	0	16	0
189	37	5	0	20480	0	4	0
190	37	5	0	24576	0	20	0
191	38	4	0	20480	0	0	0
192	37	5	46	24576	17506304	84	1068
193	37	8	0	36864	0	12	0
194	37	2	0	20480	0	4	0
195	20	4	0	32768	0	4	0
196	13	1	0	4096	0	0	0
197	17	6	53	24576	11939840	84	1164
198	25	63	0	569344	0	784	0
199	34	15	2	204800	253952	116	0
200	28	119	0	569344	0	676	0
201	22	37	0	180224	0	100	0
202	31	161	29	679936	10117120	1892	276
203	37	76	0	364544	0	480	0
204	37	157	0	708608	0	696	0
205	21	70	0	344064	0	108	0
206	13	145	0	634880	0	2176	0
207	12	46	52	548864	2940928	284	92
208	12	31	62	147456	888832	128	12
209	12	4	9	16384	139264	12	0
210	13	0	0	0	0	0	0
211	13	0	0	0	0	0	0
212	22	0	177	0	2236416	0	6724
213	28	24	0	151552	0	128	0
214	27	34	0	192512	0	180	0
215	25	32	0	184320	0	176	0
216	22	174	0	774144	0	424	0
217	11	114	102	499712	36900864	324	7172
218	21	3	144	16384	49070080	1048	97988
219	36	144	0	606208	0	1932	0
220	37	54	0	262144	0	68	0
221	37	49	0	319488	0	72	0
222	38	71	62	299008	13795328	596	756
223	38	47	0	192512	0	44	0
224	37	46	0	192512	0	32	0
225	37	162	0	663552	0	456	0
226	38	198	0	1355776	0	1548	0
227	37	180	74	811008	23379968	2084	1224
228	35	8	133	53248	63856640	2340	64812
229	37	21	12	98304	5525504	648	14000
230	37	32	0	131072	0	40	0
231	37	52	0	212992	0	1176	0
232	38	45	4	192512	1081344	248	8
233	36	0	390	0	3059712	0	304
234	27	1	0	4096	0	28	0
235	30	90	0	380928	0	748	0
236	35	34	0	167936	0	252	0
237	30	49	291	258048	5226496	404	556
238	34	92	0	491520	0	1440	0
239	31	69	0	638976	0	1372	0
240	28	44	0	237568	0	184	0
241	27	54	0	290816	0	624	0
242	13	27	279	180224	9117696	336	192
243	30	46	358	200704	5804032	1336	7420
244	31	81	0	339968	0	304	0
245	37	78	0	331776	0	1088	0
246	30	56	0	651264	0	380	0
247	16	40	7	233472	2244608	288	52
248	32	32	482	212992	3121152	308	36
249	33	53	0	679936	0	200	0
250	38	40	0	401408	0	76	0
251	30	38	0	405504	0	160	0
252	38	5	17	49152	5361664	0	92
253	36	0	122	0	4050944	0	332
254	38	4	10	32768	3911680	0	12
255	28	0	0	0	0	0	0
256	32	0	12	0	4386816	0	0
257	35	104	10	667648	434176	1468	12
258	35	396	726	2453504	5160960	4124	144
259	36	347	0	2801664	0	1204	0
260	20	254	0	2109440	0	556	0
261	13	72	0	897024	0	548	0
262	12	70	326	1073152	2596864	564	80
263	32	16	0	212992	0	208	0
264	37	16	0	126976	0	136	0
265	36	20	0	155648	0	40	0
266	37	14	0	188416	0	76	0
267	37	21	170	241664	1724416	48	72
268	37	15	100	159744	1290240	32	220
269	35	5	0	118784	0	12	0
270	34	16	0	192512	0	104	0
271	37	9	0	65536	0	100	0
272	33	11	90	122880	966656	104	432
273	16	5	580	49152	3305472	96	140
274	35	5	0	28672	0	32	0
275	32	9	0	102400	0	112	0
276	14	7	0	69632	0	96	0
277	11	56	743	262144	6303744	972	240
278	12	156	113	647168	790528	1728	17020
279	37	162	0	663552	0	2192	0
280	39	0	0	0	0	0	0
281	34	124	0	667648	0	2032	0
282	24	14	130	73728	5189632	184	60
283	35	14	0	274432	0	144	0
284	21	1	0	49152	0	8	0
285	12	0	0	0	0	0	0
286	35	0	0	0	0	0	0
287	38	32	147	245760	5685248	276	56
288	37	17	0	110592	0	40	0
289	22	16	0	131072	0	24	0
290	22	18	2	622592	712704	104	4
291	32	7	2	32768	917504	28	0
292	30	23	75	454656	3084288	132	28
293	33	40	0	741376	0	192	0
294	37	65	0	462848	0	32	0
295	38	88	0	409600	0	44	0
296	38	87	0	430080	0	36	0
297	27	85	124	462848	7442432	100	208
298	35	47	0	581632	0	152	0
299	30	91	0	2564096	0	136	0
300	21	69	0	1568768	0	732	0
301	35	44	0	491520	0	372	0
302	37	10	148	94208	7086080	92	132
303	37	14	0	217088	0	92	0
304	38	4	0	24576	0	16	0
305	37	9	0	77824	0	36	0
306	37	10	0	90112	0	44	0
307	37	13	100	131072	5320704	80	16
308	37	5	0	81920	0	24	0
309	37	12	0	143360	0	28	0
310	37	11	0	86016	0	48	0
311	37	16	0	258048	0	48	0
312	37	41	186	364544	5103616	348	592
313	37	14	0	122880	0	64	0
314	37	13	0	139264	0	56	0
315	37	6	0	61440	0	4	0
316	38	8	0	114688	0	20	0
317	37	9	57	118784	5505024	16	976
318	37	12	0	466944	0	80	0
319	37	7	0	94208	0	32	0
320	37	6	0	135168	0	20	0
321	38	12	0	110592	0	40	0
323	37	8	43	49152	5722112	24	376
324	37	10	0	135168	0	12	0
325	37	16	0	163840	0	56	0
326	37	9	0	40960	0	8	0
327	37	18	0	147456	0	56	0
328	37	48	119	249856	6557696	1260	2012
329	37	69	0	1024000	0	292	0
330	37	27	0	364544	0	84	0
331	37	15	0	372736	0	68	0
332	37	19	0	454656	0	180	0
333	36	17	114	409600	5668864	108	3372
334	37	28	0	577536	0	64	0
335	37	1	0	20480	0	4	0
336	37	5	0	229376	0	24	0
337	38	4	0	40960	0	8	0
338	37	12	68	258048	6746112	80	1460
339	37	6	0	299008	0	56	0
340	37	8	0	335872	0	44	0
341	37	7	0	143360	0	32	0
