time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	11	0	0	0	0	0	0
1	11	1172	2	5058560	8192	12448	0
2	12	735	0	4526080	0	5064	0
3	12	542	39	2605056	430080	5052	8
4	11	547	0	20500480	0	5132	0
5	12	462	50	16015360	651264	3204	92
6	10	476	1	4968448	4096	3896	0
7	10	192	0	2035712	0	816	0
8	11	178	1	2461696	4096	2388	0
9	11	120	1	1728512	4096	556	0
10	12	108	9	1654784	151552	1160	28
11	11	262	0	1257472	0	1972	0
12	12	11	0	348160	0	40	0
13	10	43	0	217088	0	432	0
14	11	14	0	438272	0	80	0
15	11	397	3	2576384	139264	3364	8
16	11	192	0	1388544	0	1612	0
17	12	139	0	2248704	0	1520	0
18	11	457	1	2195456	12288	2840	0
19	12	650	0	2691072	0	7232	0
20	11	459	3	1892352	913408	3988	36
21	12	635	0	2613248	0	6700	0
22	11	423	0	1740800	0	3400	0
23	12	366	0	1515520	0	3568	0
24	12	404	0	1699840	0	3344	0
25	11	467	7	1970176	2719744	3368	16
26	11	256	0	1060864	0	1416	0
27	11	224	0	942080	0	1096	0
28	11	207	0	860160	0	1680	0
29	12	363	0	1982464	0	2988	0
30	12	228	7	987136	2519040	788	72
31	13	21	0	397312	0	84	0
32	11	90	1	491520	12288	700	0
33	11	47	1	688128	4096	440	0
34	11	1	0	4096	0	0	0
35	2	248	114	1323008	7217152	2468	124
36	9	16	0	524288	0	72	0
37	10	193	2	11816960	8192	1644	0
38	10	67	19	1921024	98304	808	0
39	10	9	28	159744	352256	60	92
40	8	198	109	5308416	5804032	1448	216
41	12	4	16	57344	69632	48	4
42	12	209	0	1581056	0	988	0
43	14	636	0	10731520	0	4556	0
44	32	66	4	421888	1032192	1392	32
45	28	66	0	1269760	0	444	0
46	19	86	0	716800	0	760	0
47	12	6	0	40960	0	32	0
48	12	0	0	0	0	0	0
49	34	12	0	311296	0	128	0
50	11	36	29	671744	2351104	208	24
51	12	47	6	229376	1118208	172	12
52	12	72	0	823296	0	236	0
53	12	9	0	180224	0	24	0
54	13	19	0	258048	0	32	0
55	12	12	70	188416	2699264	44	896
56	12	13	0	258048	0	36	0
57	12	10	0	258048	0	12	0
58	12	12	10	155648	3895296	40	8
59	28	47	6	278528	405504	36	4
60	17	605	72	3346432	2306048	7752	168
61	36	60	28	663552	1462272	688	4
62	47	140	0	2166784	0	1424	0
63	50	97	0	1003520	0	340	0
64	50	2	0	40960	0	8	0
65	50	5	50	24576	2174976	36	356
66	50	18	0	389120	0	56	0
67	49	9	0	135168	0	28	0
68	49	3	0	86016	0	8	0
69	50	6	0	344064	0	32	0
70	50	86	12	831488	245760	860	4
71	50	2	0	69632	0	0	0
72	50	1	0	8192	0	4	0
73	50	4	0	45056	0	8	0
74	50	0	0	0	0	0	0
75	49	5	1177	233472	7913472	144	3068
76	49	3	0	53248	0	8	0
77	50	4	0	303104	0	12	0
78	50	3	0	94208	0	16	0
79	50	1	0	8192	0	4	0
80	49	3	47	122880	5423104	32	804
81	50	5	0	139264	0	20	0
82	49	3	0	135168	0	8	0
83	50	4	0	151552	0	4	0
84	50	1	0	12288	0	8	0
85	50	4	95	180224	1933312	28	20
86	50	13	0	98304	0	72	0
87	49	7	0	331776	0	36	0
88	49	2	0	28672	0	8	0
89	50	4	0	258048	0	24	0
90	50	0	125	0	4255744	0	616
91	49	1	0	32768	0	20	0
92	50	2	0	73728	0	4	0
93	49	3	0	20480	0	12	0
94	50	7	0	270336	0	24	0
95	50	3	168	110592	9895936	28	872
96	49	2	0	32768	0	44	0
97	50	3	0	217088	0	12	0
98	50	4	0	135168	0	24	0
99	51	4	0	40960	0	4	0
100	49	2	54	57344	21700608	68	4148
101	49	2	0	28672	0	28	0
102	50	4	0	102400	0	8	0
103	49	2	0	12288	0	8	0
104	51	4	0	188416	0	12	0
105	50	6	34	299008	10760192	108	784
106	50	5	0	212992	0	12	0
107	50	1	0	36864	0	8	0
108	50	2	0	94208	0	4	0
109	50	2	0	73728	0	0	0
110	50	2	128	12288	19025920	44	9308
111	50	0	0	0	0	0	0
112	49	3	0	159744	0	0	0
113	50	3	0	61440	0	16	0
114	52	1	0	20480	0	0	0
115	49	3	48	57344	17809408	252	4420
116	50	4	0	36864	0	16	0
117	49	17	0	356352	0	56	0
118	50	6	0	147456	0	52	0
119	53	11	0	73728	0	24	0
120	50	5	55	274432	19447808	192	2612
121	50	2	0	45056	0	0	0
122	50	0	0	0	0	0	0
123	49	2	0	28672	0	0	0
124	52	3	0	40960	0	8	0
125	50	1	51	4096	19181568	80	2372
126	50	5	0	172032	0	32	0
127	50	1	0	12288	0	8	0
128	50	2	0	49152	0	4	0
129	53	1	0	8192	0	0	0
130	50	5	52	45056	18714624	300	2056
131	49	1	0	20480	0	0	0
132	49	3	0	53248	0	28	0
133	50	1	0	16384	0	4	0
134	49	3	0	53248	0	16	0
135	50	5	64	24576	20979712	80	2400
136	50	0	0	0	0	0	0
137	50	3	0	40960	0	0	0
138	50	1	0	8192	0	0	0
139	51	7	0	139264	0	52	0
140	50	6	53	286720	14229504	44	1348
141	47	14	0	438272	0	68	0
142	26	5	0	73728	0	8	0
143	23	0	0	0	0	0	0
144	13	0	0	0	0	0	0
145	11	35	55	147456	21078016	404	4252
146	12	4	139	16384	72351744	724	28516
147	12	2	135	8192	70778880	548	44656
148	12	4	142	16384	74448896	1396	29308
149	14	4	124	16384	64630784	676	26932
150	22	4	160	16384	78073856	840	36920
151	19	3	107	12288	55226368	1108	43408
152	12	3	96	12288	49577984	652	27700
153	18	7	123	28672	63967232	1240	18720
154	27	5	123	40960	64106496	992	75336
155	14	5	37	200704	13795328	132	2628
156	12	2	0	8192	0	8	0
157	25	0	0	0	0	0	0
158	50	8	0	49152	0	76	0
159	51	7	0	32768	0	20	0
160	50	8	58	40960	21512192	124	1260
161	49	8	3	36864	1572864	64	300
162	50	6	0	28672	0	12	0
163	50	5	0	24576	0	4	0
164	51	7	0	32768	0	8	0
165	46	5	37	40960	15843328	4	1144
166	14	4	24	24576	5251072	28	2640
167	13	0	0	0	0	0	0
168	19	4	0	16384	0	44	0
169	41	61	0	561152	0	864	0
170	40	48	32	376832	14438400	204	1088
171	30	115	23	544768	5537792	1232	1980
173	42	146	0	622592	0	1080	0
174	50	133	0	602112	0	536	0
175	46	142	0	671744	0	628	0
176	12	67	27	344064	6332416	84	200
177	12	160	211	995328	10842112	2336	352
178	12	26	52	139264	745472	184	12
179	12	24	49	106496	712704	112	0
180	12	0	0	0	0	0	0
181	12	0	1	0	303104	0	0
182	12	0	2	0	8192	0	28
183	25	0	0	0	0	0	0
184	38	29	0	176128	0	252	0
185	25	40	0	217088	0	304	0
186	32	51	0	258048	0	72	0
187	28	221	16	995328	1572864	588	12
188	51	191	0	815104	0	1736	0
189	50	73	0	376832	0	56	0
190	51	81	0	409600	0	320	0
191	33	56	7	233472	3477504	52	28
192	41	9	214	36864	70377472	2012	74888
193	49	34	41	143360	17358848	664	38400
194	50	130	0	532480	0	452	0
195	48	230	0	1171456	0	3960	0
196	48	208	6	1257472	2408448	1916	0
197	49	30	68	139264	13803520	192	808
198	49	99	0	413696	0	1072	0
199	50	35	0	143360	0	164	0
200	50	5	0	32768	0	32	0
201	16	0	4	0	1576960	0	12
202	16	54	242	221184	43048960	752	35228
203	38	6	579	24576	46686208	1264	59768
204	47	29	0	147456	0	236	0
205	44	103	0	536576	0	1384	0
206	43	102	6	831488	2600960	1528	0
207	34	44	1	225280	4096	720	148
208	36	53	303	274432	3186688	756	952
209	31	75	0	409600	0	668	0
210	41	74	0	315392	0	520	0
211	48	56	6	241664	2576384	504	0
212	35	65	1	851968	0	644	80
213	13	35	600	180224	12394496	164	9396
214	40	19	10	118784	53248	824	676
215	40	66	0	774144	0	464	0
216	49	45	5	430080	1744896	192	0
217	39	38	1	425984	4096	312	68
218	45	0	450	0	8499200	0	436
219	49	4	10	32768	3911680	24	4
220	38	0	0	0	0	0	0
221	44	0	12	0	4386816	0	20
222	46	114	2	847872	471040	1240	4
223	43	436	619	2699264	4210688	4792	72
224	37	271	0	2371584	0	1692	0
225	12	311	0	2351104	0	1268	0
226	12	63	0	1056768	0	504	0
227	12	55	4	708608	647168	580	60
