time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	13	0	0	0	0	0	0
1	11	1076	1	4616192	4096	12808	0
2	12	474	1	3305472	4096	3724	0
3	11	785	39	3801088	430080	5752	8
4	12	481	4	12451840	307200	7368	36
5	11	518	0	20025344	0	4068	0
6	12	422	1	6148096	4096	3808	4
7	12	448	0	4943872	0	2380	0
8	11	39	0	446464	0	416	0
9	12	190	4	2760704	139264	2244	8
10	10	95	43	2428928	327680	296	4
11	11	172	0	872448	0	1256	0
12	10	156	0	1077248	0	1180	0
13	11	7	0	36864	0	24	0
14	10	48	2	368640	118784	440	24
15	9	10	0	294912	0	76	0
16	12	399	0	2580480	0	3388	0
17	11	186	0	1363968	0	1460	0
18	11	138	0	2203648	0	1768	0
19	12	369	3	1867776	151552	2684	0
20	12	662	0	2748416	0	7128	0
21	12	508	0	2093056	0	4788	0
22	11	664	0	2732032	0	6640	0
23	12	427	0	1757184	0	3460	0
24	12	363	6	1503232	2420736	3704	48
25	11	365	3	1540096	204800	3304	0
26	11	508	0	2138112	0	2996	0
27	12	248	0	1028096	0	2236	0
28	12	213	0	888832	0	1188	0
29	11	202	7	847872	2920448	1636	112
30	12	376	0	2027520	0	3712	0
31	12	237	0	1032192	0	712	0
32	13	14	0	303104	0	84	0
33	11	80	1	557056	12288	680	0
34	13	66	5	704512	1134592	364	20
35	10	6	110	94208	6639616	100	92
36	7	1	1	8192	12288	12	0
37	1	259	0	1822720	0	2560	0
38	12	44	0	753664	0	584	0
39	7	172	13	12435456	278528	1308	20
40	7	48	24	577536	98304	772	36
41	6	201	16	5431296	65536	1524	4
42	14	4	28	57344	118784	24	36
43	12	203	0	1953792	0	1404	0
44	14	652	4	11030528	335872	4996	20
45	35	66	108	421888	5943296	1396	644
46	43	72	0	1269760	0	600	0
47	25	78	0	753664	0	1244	0
48	12	51	0	282624	0	836	0
49	12	0	0	0	0	0	0
50	35	12	145	311296	1974272	124	84
51	18	33	2	663552	606208	204	0
52	12	46	6	221184	1118208	152	0
53	13	74	0	839680	0	208	0
54	12	8	0	159744	0	4	0
55	12	19	101	274432	2535424	24	136
56	12	13	0	192512	0	4	0
57	12	13	0	258048	0	56	0
58	12	10	0	258048	0	8	0
59	12	14	12	163840	4050944	40	52
60	40	46	440	274432	2957312	64	36
61	25	658	4	3436544	24576	4444	0
62	70	93	24	1212416	1437696	1796	8
63	74	92	0	1679360	0	592	0
64	75	92	0	905216	0	464	0
65	75	4	101	90112	2293760	12	36
66	75	22	0	385024	0	88	0
67	75	3	0	57344	0	8	0
68	75	5	0	172032	0	8	0
69	75	42	0	413696	0	760	0
70	75	5	16	217088	278528	80	12
71	74	85	0	704512	0	868	0
72	74	3	0	32768	0	12	0
73	74	2	0	49152	0	16	0
74	76	5	0	217088	0	20	0
75	75	4	888	225280	5246976	40	300
76	75	0	0	0	0	0	0
77	75	5	0	196608	0	20	0
78	75	2	0	20480	0	12	0
79	75	2	0	110592	0	8	0
80	75	7	243	266240	8212480	52	1760
81	75	2	0	135168	0	4	0
82	75	1	0	8192	0	12	0
83	75	4	0	40960	0	16	0
84	75	3	0	167936	0	16	0
85	75	13	84	98304	2174976	96	588
86	75	10	0	430080	0	60	0
87	75	2	0	163840	0	12	0
88	75	0	0	0	0	0	0
89	75	2	0	57344	0	12	0
90	75	1	142	53248	3379200	16	24
91	75	4	0	233472	0	40	0
92	75	5	0	45056	0	8	0
93	74	5	0	143360	0	28	0
94	75	2	0	32768	0	0	0
95	74	3	135	217088	10604544	16	572
96	75	4	0	135168	0	24	0
97	75	4	0	40960	0	20	0
98	75	2	0	77824	0	12	0
99	79	2	0	28672	0	8	0
100	75	2	42	49152	15847424	92	664
101	75	7	14	180224	5705728	68	2508
102	75	1	0	53248	0	0	0
103	75	6	0	356352	0	20	0
104	77	3	0	131072	0	8	0
105	75	5	35	155648	11153408	88	620
106	74	2	12	73728	3481600	4	1300
107	75	1	0	8192	0	24	0
108	75	3	0	159744	0	4	0
109	75	1	0	16384	0	12	0
110	75	3	27	49152	8626176	24	272
111	75	2	23	28672	10141696	112	3476
112	74	1	0	45056	0	16	0
113	75	8	0	212992	0	44	0
114	76	12	0	135168	0	76	0
115	76	9	23	172032	7745536	28	380
116	75	4	113	241664	10076160	104	10096
117	75	9	0	122880	0	28	0
118	75	2	0	45056	0	0	0
119	74	1	0	24576	0	0	0
120	78	3	0	24576	0	4	0
121	75	3	44	28672	15974400	144	1304
122	75	2	0	86016	0	0	0
123	75	3	0	86016	0	12	0
124	75	2	0	49152	0	12	0
125	77	2	0	20480	0	8	0
126	74	2	63	8192	23904256	120	2700
127	75	4	0	69632	0	36	0
128	75	1	0	20480	0	0	0
129	75	4	0	81920	0	28	0
130	76	0	0	0	0	0	0
131	75	6	54	28672	18620416	176	768
132	75	4	0	28672	0	12	0
133	75	0	0	0	0	0	0
134	75	3	0	32768	0	12	0
135	76	1	0	4096	0	8	0
136	75	11	53	417792	18386944	116	2012
137	67	13	0	434176	0	72	0
138	30	5	0	73728	0	16	0
139	25	0	0	0	0	0	0
140	21	0	0	0	0	0	0
141	12	1	55	4096	21704704	16	8324
142	12	39	81	163840	41422848	600	4788
143	12	3	146	12288	76546048	920	61416
144	12	4	101	16384	52953088	1108	36100
145	15	3	141	12288	73924608	820	57352
146	9	2	105	8192	50655232	616	29604
147	12	3	106	12288	43913216	616	15824
148	12	2	110	8192	57671680	928	44316
149	12	3	95	12288	49807360	724	29572
150	14	3	107	12288	56098816	1668	45516
151	19	5	118	20480	61009920	912	22452
152	28	6	99	45056	45817856	964	23464
153	12	6	0	204800	0	168	0
154	12	1	0	4096	0	4	0
155	50	2	0	8192	0	32	0
156	76	9	4	53248	348160	104	28
157	74	9	83	49152	31309824	536	6752
158	75	6	0	24576	0	28	0
159	75	7	0	32768	0	4	0
160	75	6	0	28672	0	28	0
161	77	7	2	36864	126976	24	4
162	75	10	52	69632	14610432	100	268
163	31	2	13	8192	6356992	0	476
164	12	0	0	0	0	0	0
165	19	5	0	20480	0	24	0
166	48	66	0	569344	0	1248	0
167	59	46	18	360448	5562368	288	24
168	42	115	56	544768	15847424	1840	680
169	59	175	0	745472	0	960	0
170	76	155	0	720896	0	1484	0
171	33	138	0	647168	0	632	0
172	13	116	7	524288	3121152	1856	52
173	12	79	71	684032	10989568	928	272
174	12	31	62	147456	888832	132	8
175	12	8	17	32768	253952	28	12
176	13	0	0	0	0	0	0
177	12	0	3	0	573440	0	32
178	24	0	178	0	1941504	0	484
179	38	19	0	118784	0	260	0
180	38	37	0	217088	0	188	0
181	40	64	0	315392	0	288	0
182	23	79	4	385024	1179648	780	132
183	71	316	9	1335296	352256	1872	0
184	75	81	0	425984	0	168	0
185	76	96	0	475136	0	624	0
186	75	74	0	307200	0	32	0
187	57	177	10	733184	3837952	904	92
188	60	23	180	225280	72425472	3700	62512
189	70	244	21	1265664	8822784	8260	18920
190	75	155	0	1024000	0	2508	0
191	76	101	0	466944	0	772	0
192	75	14	7	57344	3031040	36	72
193	57	0	85	0	18309120	0	2024
194	45	50	0	204800	0	136	0
195	71	41	0	196608	0	280	0
196	61	102	0	532480	0	1508	0
197	65	117	6	901120	2244608	1300	80
198	44	27	200	151552	72818688	524	62940
199	42	40	182	217088	15605760	2948	44156
200	22	39	0	237568	0	340	0
201	57	71	0	335872	0	636	0
202	72	101	7	430080	2637824	1164	128
203	14	130	412	1007616	2072576	1188	24
204	55	14	156	77824	1740800	264	176
205	66	75	0	860160	0	592	0
206	52	56	0	532480	0	192	0
207	75	27	19	323584	6705152	136	88
208	57	4	48	32768	917504	0	0
209	59	0	267	0	10592256	0	1276
210	53	0	0	0	0	0	0
211	68	105	12	671744	4386816	1324	44
212	60	280	2	1875968	434176	4192	92
213	17	377	0	3043328	0	2620	0
214	16	102	1141	692224	10121216	2424	18140
215	16	123	0	1175552	0	1564	0
216	13	209	0	1896448	0	1540	0
217	12	53	4	692224	589824	700	124
218	69	9	0	167936	0	120	0
219	75	22	330	155648	5664768	636	456
220	57	21	0	245760	0	108	0
221	75	23	0	258048	0	92	0
222	61	24	4	327680	745472	84	20
223	45	8	0	139264	0	12	0
225	49	10	215	65536	4612096	84	916
226	47	16	0	143360	0	240	0
227	24	4	0	40960	0	36	0
228	29	9	3	73728	548864	112	24
229	34	5	0	77824	0	68	0
230	9	10	597	73728	4509696	176	224
231	11	3	0	28672	0	28	0
232	23	212	0	909312	0	1524	0
233	76	160	2	655360	512000	1344	128
234	54	6	0	24576	0	24	0
235	25	14	416	102400	4718592	192	440
236	42	16	0	327680	0	256	0
237	25	2	0	12288	0	12	0
238	37	0	2	0	483328	0	16
239	75	16	0	188416	0	136	0
240	67	46	178	483328	6524928	216	92
241	29	21	2	438272	712704	12	0
242	38	15	2	335872	917504	16	0
243	53	31	0	692224	0	148	0
244	75	51	3	507904	712704	124	4
245	76	137	163	622592	5996544	312	12
246	39	146	0	745472	0	64	0
247	72	50	0	610304	0	108	0
248	12	99	0	1871872	0	180	0
249	70	76	2	2338816	282624	560	8
250	75	51	171	606208	4493312	284	788
251	75	23	0	266240	0	112	0
252	75	13	0	139264	0	68	0
253	75	28	0	393216	0	48	0
254	75	4	5	36864	684032	32	32
255	74	17	214	176128	8441856	216	48
256	75	11	0	172032	0	40	0
257	75	47	0	323584	0	468	0
258	75	18	0	430080	0	36	0
259	75	69	4	466944	458752	364	8
260	74	27	108	368640	5619712	92	8
261	74	32	0	237568	0	172	0
262	74	58	0	888832	0	368	0
263	75	54	0	659456	0	360	0
264	75	9	4	135168	536576	56	36
265	75	19	101	544768	5660672	128	8
266	75	6	0	221184	0	20	0
267	75	14	0	843776	0	84	0
268	75	8	0	77824	0	40	0
269	75	10	3	131072	278528	72	4
