time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	12	0	0	0	0	0	0
1	13	21	2	98304	28672	125	1
2	36	24	122	151552	1893376	231	217
3	20	12	40	77824	565248	148	16
4	12	65	29	770048	204800	161	77
5	12	0	0	0	0	0	0
6	35	4	7	32768	475136	49	133
7	14	0	40	0	520192	0	125
8	11	0	194	0	2094080	0	727
9	12	11	41	81920	615424	120	50
10	12	1	16	4096	241664	0	5
11	12	4	21	28672	266240	27	6
12	12	0	17	0	274432	0	6
13	11	0	13	0	270336	0	4
14	11	14	101	86016	1724416	62	23
15	12	82	172	1363968	2293760	84	43
16	53	18	113	299008	2654208	19	71
17	31	19	242	131072	2810880	141	1276
18	100	11	38	155648	626688	88	125
19	100	0	3	0	45056	0	1
20	100	0	3	0	552960	0	136
21	100	0	0	0	0	0	0
22	100	0	9	0	2494464	0	46
23	100	0	15	0	5476352	0	123
24	100	0	14	0	2850816	0	64
25	100	0	4	0	1740800	0	10
26	100	0	3	0	1204224	0	95
27	100	0	7	0	3088384	0	74
28	100	0	12	0	5136384	0	108
29	100	0	10	0	2867200	0	42
30	100	0	0	0	0	0	0
31	100	0	7	0	2514944	0	132
32	100	0	13	0	4288512	0	199
33	100	0	4	0	1073152	0	62
34	100	0	0	0	0	0	0
35	100	0	3	0	1826816	0	133
36	100	0	12	0	5660672	0	122
37	100	0	15	0	3723264	0	115
38	100	0	12	0	4050944	0	28
39	100	0	49	0	1262592	0	161
40	100	0	6	0	3149824	0	14
41	100	0	0	0	0	0	0
42	100	0	14	0	6971392	0	91
43	100	0	7	0	2433024	0	12
44	100	1	3	4096	1073152	73	76
45	100	0	3	0	1351680	0	30
46	100	0	14	0	5316608	0	24
47	100	0	4	0	1110016	0	4
48	100	0	6	0	1155072	0	135
49	100	149	202	667648	4669440	244	136
50	100	0	19	0	6324224	0	45
51	100	0	5	0	1368064	0	36
52	100	0	14	0	5341184	0	178
53	100	0	6	0	3100672	0	49
54	100	0	3	0	1396736	0	155
55	100	0	16	0	6012928	0	94
56	100	0	0	0	0	0	0
57	100	0	0	0	0	0	0
58	100	0	13	0	5386240	0	131
59	100	0	0	0	0	0	0
60	100	0	4	0	1687552	0	10
61	100	0	4	0	1970176	0	117
62	100	0	15	0	6270976	0	79
63	100	0	10	0	4771840	0	22
64	100	0	3	0	40960	0	4
65	100	0	7	0	3497984	0	266
66	100	0	0	0	0	0	0
67	100	0	6	0	2822144	0	101
68	100	0	9	0	2834432	0	122
69	100	0	60	0	2163712	0	116
70	100	0	3	0	1798144	0	70
71	100	0	10	0	3563520	0	122
72	100	0	5	0	2977792	0	94
73	100	0	6	0	2568192	0	24
74	100	0	4	0	1691648	0	172
75	100	0	0	0	0	0	0
76	100	0	10	0	4366336	0	166
77	100	0	7	0	3088384	0	188
78	100	1	12	4096	5677056	29	42
79	100	0	4	0	1572864	0	78
80	100	0	18	0	8990720	0	113
81	100	0	7	0	2441216	0	160
82	100	0	10	0	2580480	0	143
83	100	0	6	0	2691072	0	70
84	100	0	14	0	3719168	0	29
85	100	0	3	0	73728	0	11
86	100	0	13	0	1191936	0	99
87	95	0	12	0	3039232	0	20
88	35	0	32	0	10649600	0	60
89	25	0	8	0	3399680	0	16
90	17	0	0	0	0	0	0
91	8	0	3	0	1699840	0	48
92	5	5	147	32768	107483136	101	4254
93	4	0	183	0	153092096	0	8118
94	4	1	186	4096	143048704	1	6533
95	1	2	263	8192	163667968	0	1280
96	6	241	44	3473408	15491072	1465	178
97	25	228	9	7974912	118784	1020	3
98	12	0	8	0	163840	0	2
99	2	7	80	221184	2540544	16	119
100	1	313	0	27123712	0	1384	0
101	3	310	0	22487040	0	1399	0
102	95	222	309	16158720	5070848	1199	63
103	100	0	82	0	1953792	0	186
104	100	0	27	0	1290240	0	20
105	100	0	18	0	847872	0	9
106	100	0	27	0	5529600	0	37
107	95	0	28	0	2195456	0	23
108	35	0	23	0	3407872	0	21
109	12	1	22	4096	5242880	11	29
110	25	0	7	0	6139904	0	50
111	86	7	198	90112	2741248	36	500
112	61	5	522	20480	4880384	36	2432
113	53	4	115	16384	1606144	13	27
114	100	1	399	4096	3048960	5	1896
115	100	0	481	0	4429824	0	2566
116	33	0	150	0	839680	0	32
117	12	4	247	20480	2741248	12	1034
118	12	0	45	0	655360	0	13
119	13	1	43	4096	606208	12	13
120	12	0	218	0	2561024	0	635
121	12	0	84	0	1392640	0	22
122	12	0	81	0	1540096	0	23
123	12	0	67	0	1421312	0	18
124	12	0	70	0	1335296	0	19
125	35	0	85	0	1413120	0	22
126	50	0	77	0	757760	0	19
127	54	0	215	0	2225152	0	514
128	50	1	220	8192	2200576	15	705
129	48	4	354	28672	3794944	25	1279
130	94	1	565	4096	5602304	1	2594
131	100	66	498	319488	4438016	739	3879
132	99	62	130	266240	856064	12	36
133	100	54	431	229376	4245504	113	1552
134	100	62	263	532480	3380736	141	765
135	100	42	263	204800	1848320	131	458
136	100	39	382	163840	4285952	118	1048
137	100	49	396	233472	4212736	211	1447
138	100	54	255	233472	3531776	340	1015
139	100	35	84	159744	544768	6	18
140	100	13	192	53248	2028544	44	231
141	100	3	31	12288	159744	2	143
142	100	0	14	0	86016	0	8
143	58	0	12	0	77824	0	11
144	61	0	192	0	2024448	0	935
145	92	7	197	28672	2208768	32	363
146	90	53	573	307200	6077440	1518	4248
147	75	10	543	73728	6183936	43	1996
148	54	39	280	196608	2651136	414	1565
149	47	0	240	0	2343936	0	491
150	55	24	228	159744	2278400	27	860
151	70	117	233	1183744	2192384	514	1440
152	100	161	377	1175552	4122624	649	1599
153	36	47	251	311296	2712576	130	397
154	37	0	216	0	2253824	0	655
155	71	36	28	147456	421888	30	11
156	62	0	54	0	1437696	0	24
157	76	64	131	987136	4476928	47	49
158	2	63	107	528384	2105856	312	152
159	88	189	435	1974272	6035456	1018	1769
160	59	264	195	2990080	2658816	1190	380
161	100	190	263	2281472	4222976	263	90
162	42	159	130	2297856	1572864	498	154
163	11	171	171	1916928	2929664	729	511
164	71	43	0	397312	0	67	0
165	81	0	21	0	1236992	0	184
166	84	0	99	0	2322432	0	32
167	99	3	147	12288	2765824	26	247
168	70	254	84	2420736	1183744	743	200
169	33	574	63	6451200	614400	1060	149
170	49	347	78	2940928	1622016	614	126
171	26	1	28	8192	958464	7	11
172	74	0	13	0	745472	0	56
173	25	3	169	16384	3544064	28	348
174	39	0	28	0	794624	0	11
175	36	8	43	77824	323584	68	11
176	11	3	10	20480	1036288	1	13
177	72	34	8	335872	1118208	447	333
178	84	54	170	376832	2487296	400	279
179	15	5	66	28672	1740800	53	29
180	43	0	7	0	454656	0	4
181	30	0	30	0	1163264	0	113
182	25	0	4	0	184320	0	3
183	100	0	10	0	2080768	0	60
184	68	0	61	0	655360	0	17
185	43	5	65	90112	2781184	26	30
186	43	7	181	94208	3429376	15	264
187	61	0	64	0	1138688	0	23
188	100	0	100	0	1400832	0	33
189	58	0	148	0	1986560	0	41
190	78	0	254	0	3381248	0	4878
191	14	0	96	0	1560576	0	32
192	54	7	10	28672	970752	18	166
193	100	14	144	110592	2241536	92	461
194	100	0	61	0	806912	0	17
195	100	2	71	8192	1417216	11	22
196	100	0	61	0	1007616	0	18
197	100	0	39	0	774144	0	12
198	100	0	35	0	1003520	0	12
199	100	29	27	307200	425984	126	9
200	100	0	62	0	2613760	0	41
201	100	5	137	28672	1982976	46	204
202	100	2	52	8192	1101824	19	19
203	100	0	55	0	3989504	0	30
204	100	0	44	0	1433600	0	16
205	100	0	31	0	942080	0	10
206	100	0	39	0	1011712	0	22
207	100	14	22	118784	692224	59	23
208	100	0	143	0	2847744	0	214
209	100	0	29	0	2412544	0	33
210	100	0	32	0	1249280	0	21
211	100	0	8	0	151552	0	2
212	100	0	10	0	397312	0	67
213	100	1	14	4096	1658880	10	11
214	100	0	12	0	929792	0	89
215	100	1	27	20480	2764800	9	19
216	100	0	18	0	1605632	0	24
217	100	11	12	114688	679936	165	81
218	100	7	56	98304	1290240	26	24
219	100	0	14	0	565248	0	31
220	100	1	153	24576	3188736	21	961
221	100	83	172	737280	2777088	482	316
222	100	0	6	0	221184	0	3
223	100	0	10	0	1261568	0	8
224	100	0	4	0	208896	0	3
225	100	0	17	0	1998848	0	174
226	100	0	15	0	1847296	0	18
227	100	0	8	0	421888	0	6
228	100	0	4	0	241664	0	56
229	100	0	35	0	3055616	0	32
230	91	0	149	0	3027968	0	242
231	20	0	49	0	4370432	0	35
232	12	1	19	4096	2318336	11	14
233	25	0	0	0	0	0	0
234	91	31	36	376832	1679360	111	132
235	23	17	120	200704	1363968	30	42
236	12	0	30	0	446464	0	9
237	12	0	9	0	299008	0	64
238	12	6	15	77824	217088	25	4
239	36	0	11	0	180224	0	4
240	100	14	156	139264	2311168	70	357
241	100	6	59	69632	798720	65	27
242	100	0	27	0	942080	0	10
243	100	0	32	0	1482752	0	16
244	100	2	31	8192	1564672	21	25
245	100	2	26	8192	1134592	59	152
246	100	0	43	0	1818624	0	18
247	100	2	25	8192	778240	12	11
248	100	2	41	16384	2310144	10	31
249	100	0	10	0	294912	0	4
250	79	8	131	65536	2446336	65	657
251	75	2	36	8192	1675264	29	19
252	100	0	20	0	593920	0	9
253	89	0	22	0	823296	0	10
254	30	0	18	0	970752	0	167
255	100	1	16	4096	1769472	35	228
256	98	0	0	0	0	0	0
257	100	10	115	77824	1819648	192	198
258	100	1	4	4096	335872	14	3
259	100	6	42	40960	1806336	36	58
260	100	3	0	28672	0	84	0
261	100	4	12	49152	3313664	17	18
262	100	0	12	0	3776512	0	18
263	100	0	12	0	3670016	0	30
264	100	0	4	0	671744	0	81
265	100	0	0	0	0	0	0
266	100	0	8	0	1183744	0	39
267	100	0	8	0	1454080	0	55
268	100	2	16	8192	3588096	30	17
269	100	0	8	0	2158592	0	71
270	100	0	0	0	0	0	0
271	100	0	16	0	2490368	0	19
272	100	0	12	0	1822720	0	73
273	100	0	12	0	3354624	0	79
274	100	0	0	0	0	0	0
275	100	0	10	0	2191360	0	26
276	100	0	18	0	3260416	0	104
277	100	0	0	0	0	0	0
278	100	0	9	0	2633728	0	91
279	100	0	15	0	3457024	0	20
280	100	0	93	0	4584448	0	141
281	100	0	4	0	692224	0	4
282	100	0	11	0	2035712	0	32
283	100	0	4	0	1241088	0	11
284	100	0	0	0	0	0	0
285	100	0	4	0	1146880	0	58
286	100	0	16	0	4304896	0	22
287	100	0	20	0	5869568	0	141
288	100	0	4	0	675840	0	27
289	100	0	0	0	0	0	0
290	100	0	4	0	483328	0	69
292	100	0	4	0	696320	0	4
293	100	0	12	0	2727936	0	30
294	100	0	16	0	3026944	0	16
295	100	0	0	0	0	0	0
296	100	0	12	0	2863104	0	75
297	100	0	7	0	1118208	0	55
298	100	0	20	0	4419584	0	24
299	100	0	0	0	0	0	0
300	100	0	12	0	2699264	0	19
301	100	0	11	0	1519616	0	9
302	100	0	12	0	2068480	0	12
303	100	0	0	0	0	0	0
304	100	0	12	0	3244032	0	39
305	100	0	10	0	2502656	0	13
306	100	0	17	0	3637248	0	99
307	100	0	7	0	720896	0	37
308	100	0	8	0	2289664	0	17
309	100	0	10	0	286720	0	4
310	100	0	10	0	1355776	0	25
311	100	0	64	0	2151424	0	90
312	100	0	22	0	1994752	0	18
313	100	0	10	0	303104	0	4
314	100	0	21	0	581632	0	24
315	100	0	13	0	823296	0	8
316	100	0	11	0	524288	0	6
317	100	0	18	0	688128	0	18
318	100	0	17	0	946176	0	31
319	73	0	5	0	73728	0	48
320	34	0	24	0	692224	0	10
321	25	0	17	0	2428928	0	15
322	22	2	8	8192	716800	64	72
323	19	0	6	0	749568	0	4
324	74	0	4	0	495616	0	3
325	100	2	6	32768	909312	22	5
326	97	0	0	0	0	0	0
327	100	5	154	20480	2520064	75	265
328	49	0	4	0	126976	0	2
329	36	1	23	4096	1605632	15	13
330	59	0	42	0	3031040	0	23
331	32	0	9	0	98304	0	2
332	25	0	13	0	1531904	0	10
333	16	6	10	49152	1519616	44	8
334	93	0	3	0	294912	0	2
335	100	0	7	0	643072	0	5
336	100	6	9	49152	241664	52	3
337	100	2	9	24576	917504	12	6
338	100	11	6	69632	954368	35	31
339	100	1	21	4096	1282048	0	20
340	100	0	7	0	1024000	0	6
341	100	0	103	0	2057216	0	153
342	93	0	8	0	684032	0	5
343	70	0	18	0	2420736	0	182
344	62	0	25	0	5414912	0	72
345	61	12	0	106496	0	57	0
346	49	42	4	385024	53248	78	2
347	26	6	7	28672	1867776	12	9
348	13	0	7	0	3223552	0	14
349	12	0	0	0	0	0	0
350	12	0	0	0	0	0	0
351	12	0	0	0	0	0	0
352	12	0	0	0	0	0	0
353	12	0	0	0	0	0	0
354	12	0	0	0	0	0	0
355	12	0	0	0	0	0	0
356	32	0	0	0	0	0	0
357	53	0	31	0	7163904	0	2103
358	31	0	19	0	1556480	0	13
359	11	0	27	0	962560	0	11
360	12	295	136	4820992	2245632	144	247
361	12	0	0	0	0	0	0
362	12	0	0	0	0	0	0
363	12	0	0	0	0	0	0
364	12	0	0	0	0	0	0
365	12	0	0	0	0	0	0
366	12	0	0	0	0	0	0
367	12	0	0	0	0	0	0
368	12	0	0	0	0	0	0
369	12	0	0	0	0	0	0
370	13	0	0	0	0	0	0
371	12	0	0	0	0	0	0
372	12	0	139	0	2107392	0	1672
373	12	0	0	0	0	0	0
374	12	0	0	0	0	0	0
375	12	0	0	0	0	0	0
376	12	0	0	0	0	0	0
377	12	0	0	0	0	0	0
378	59	0	0	0	0	0	0
379	100	0	60	0	6455296	0	104
380	100	1	19	12288	757760	18	13
381	45	0	28	0	2408448	0	22
382	13	10	52	61440	3166208	95	28
383	12	0	4	0	196608	0	2
384	14	0	0	0	0	0	0
385	54	7	12	49152	2179072	59	19
386	96	0	53	0	667648	0	15
387	38	1	137	4096	2606080	18	260
388	19	3	41	28672	2547712	13	31
389	63	0	14	0	765952	0	7
390	20	6	39	94208	704512	33	13
391	83	0	13	0	655360	0	7
392	100	0	84	0	978944	0	29
393	72	0	150	0	1253376	0	50
394	83	0	121	0	1101824	0	41
395	100	0	252	0	3048448	0	350
396	78	0	73	0	1318912	0	29
397	40	0	86	0	1708032	0	31
398	11	0	57	0	757760	0	19
399	13	58	20	741376	212992	144	7
400	14	12	159	143360	2167808	20	224
401	14	0	3	0	12288	0	1
402	12	0	255	0	2877440	0	1100
403	12	0	18	0	253952	0	66
404	11	0	20	0	405504	0	6
405	12	53	91	819200	2682880	101	29
406	12	0	8	0	270336	0	2
407	12	0	21	0	319488	0	6
408	12	0	10	0	274432	0	4
409	12	0	13	0	307200	0	5
410	12	0	6	0	315392	0	3
411	12	5	79	69632	1224704	9	20
412	12	0	12	0	311296	0	4
413	12	0	4	0	442368	0	3
414	11	0	10	0	331776	0	4
415	12	45	104	675840	3551232	48	32
416	12	2	14	8192	270336	0	6
417	12	34	89	499712	2314240	69	25
418	12	24	22	184320	614400	40	8
419	11	22	39	311296	1449984	24	14
420	12	47	156	262144	2507776	149	531
421	12	47	30	237568	1089536	26	12
422	12	0	25	0	2125824	0	14
423	12	35	48	573440	1843200	60	17
424	12	12	40	155648	1343488	53	14
425	12	8	15	102400	1196032	23	8
426	12	9	25	155648	1376256	26	10
427	12	0	13	0	532480	0	6
428	12	1	12	4096	512000	3	5
429	12	18	50	262144	3883008	32	26
430	12	23	17	339968	450560	25	6
431	13	26	46	446464	2396160	31	19
432	12	0	61	0	1229824	0	106
433	12	0	10	0	495616	0	5
434	12	29	34	401408	2809856	54	19
435	12	4	12	16384	487424	1	4
436	12	26	42	376832	1691648	33	15
437	12	15	30	229376	1757184	31	13
438	13	2	12	8192	434176	0	5
439	12	0	10	0	409600	0	14
440	11	0	13	0	425984	0	5
441	13	40	57	692224	3502080	50	25
442	13	10	23	155648	667648	21	8
443	12	7	16	102400	602112	18	28
444	12	0	10	0	3387392	0	23
445	12	0	6	0	417792	0	4
446	12	0	19	0	552960	0	7
447	12	0	11	0	389120	0	5
448	12	50	109	786432	4505600	67	37
449	12	15	33	237568	1359872	21	14
450	12	14	34	249856	1224704	24	13
451	12	0	21	0	577536	0	6
452	12	37	95	630784	2912256	29	31
453	12	0	21	0	430080	0	7
454	12	41	70	598016	2011136	70	21
455	12	0	15	0	286720	0	5
456	12	21	50	319488	1929216	19	18
457	12	14	87	151552	1634304	3	21
458	12	14	34	212992	1392640	28	13
459	10	19	24	299008	651264	39	10
460	94	9	220	102400	2941952	89	706
461	100	24	141	172032	1474560	278	419
462	99	26	260	151552	4909056	753	2208
463	100	96	117	925696	1683456	413	286
464	100	145	77	2093056	1347584	154	74
465	100	20	128	294912	1941504	81	142
466	100	5	64	20480	1560576	0	36
467	100	8	75	61440	1908736	86	64
468	100	6	63	69632	1220608	1	20
469	100	6	166	24576	3257344	1	203
470	100	23	71	319488	1835008	40	30
471	100	2	47	8192	1314816	1	19
472	100	3	66	12288	2088960	1	25
473	100	1	45	4096	1351680	0	22
474	100	3	62	12288	2498560	20	34
475	100	14	79	57344	1970176	22	59
476	37	18	97	671744	1626112	36	30
477	80	19	40	409600	2027520	47	18
478	68	23	11	356352	253952	20	115
479	12	6	140	151552	3458048	33	206
480	12	0	0	0	0	0	0
481	92	0	0	0	0	0	0
482	100	10	49	159744	2293760	67	24
483	100	4	159	57344	2798592	33	254
484	100	7	43	98304	1597440	2	37
485	100	0	46	0	1703936	0	20
486	100	19	35	299008	978944	4	32
487	100	18	31	278528	1306624	27	33
488	100	0	16	0	1785856	0	19
489	100	9	42	282624	1097728	36	56
490	100	14	54	221184	3780608	50	58
491	75	3	97	45056	2412544	1	39
492	100	2	198	12288	5162496	33	383
493	100	0	77	0	1188352	0	94
494	100	0	55	0	1069056	0	20
495	100	0	14	0	290816	0	6
496	100	0	58	0	2441216	0	24
497	100	0	27	0	1032192	0	17
498	100	0	28	0	1519616	0	13
499	100	0	29	0	1642496	0	14
500	100	0	40	0	3158016	0	23
501	100	0	38	0	1671168	0	37
502	69	0	48	0	2818048	0	23
503	87	0	85	0	1994752	0	33
504	97	28	124	204800	1699840	222	224
505	96	0	8	0	155648	0	2
506	29	0	13	0	1163264	0	57
507	100	0	23	0	3006464	0	19
508	74	0	8	0	147456	0	3
509	25	0	32	0	3215360	0	34
510	40	0	33	0	1273856	0	25
511	100	11	216	192512	2933760	32	778
512	100	7	9	53248	188416	51	3
513	100	3	132	12288	3015680	33	240
514	100	0	5	0	552960	0	3
515	75	1	24	4096	548864	14	24
516	28	0	37	0	2854912	0	21
517	15	10	134	102400	4944896	138	302
518	70	1	144	4096	3990528	24	410
519	25	13	12	106496	458752	232	6
520	20	4	9	65536	622592	2	4
521	31	14	13	204800	1110016	47	53
522	17	1	31	4096	688128	14	11
523	97	1	166	4096	2848768	63	1270
524	100	11	10	98304	421888	56	5
525	76	6	3	102400	372736	37	2
526	78	3	37	36864	2351104	2	29
527	100	17	23	221184	913408	49	11
528	100	11	20	45056	786432	2	8
529	100	1	11	12288	307200	15	34
530	100	6	22	24576	1888256	16	31
531	100	3	7	12288	258048	29	3
532	77	0	15	0	1146880	0	8
533	36	1	11	8192	2699264	19	14
534	69	0	127	0	4764672	0	250
535	100	44	60	307200	2666496	215	81
536	95	18	67	217088	1044480	39	43
537	13	24	85	180224	1712128	168	211
538	8	420	10	4485120	499712	786	86
539	53	380	114	4091904	1819648	847	352
540	98	340	59	4726784	798720	489	29
541	31	10	30	172032	417792	2	213
542	16	0	15	0	1589248	0	10
543	46	0	3	0	593920	0	4
544	96	26	24	106496	835584	81	21
545	87	8	63	98304	1060864	2	20
546	100	29	138	176128	2520064	181	265
547	100	11	28	65536	1359872	2	13
548	56	3	10	20480	843776	14	6
549	84	0	40	0	2818048	0	26
550	100	51	51	266240	1290240	78	29
551	100	17	18	110592	811008	5	29
552	100	14	26	61440	1511424	4	13
553	100	7	146	36864	3188736	120	285
554	100	9	25	86016	1724416	2	24
555	93	20	18	212992	1536000	4	22
556	25	6	29	73728	2252800	1	17
557	63	0	14	0	2547712	0	14
558	62	3	14	57344	753664	29	8
559	28	0	31	0	2318336	0	19
560	22	1	15	4096	1040384	0	53
561	99	0	10	0	1531904	0	9
562	100	3	115	12288	1811456	30	221
563	100	1	4	4096	421888	18	50
564	100	3	3	12288	16384	33	1
565	100	2	12	8192	1904640	0	28
566	100	2	23	8192	4784128	16	26
567	100	0	4	0	823296	0	4
568	100	1	0	4096	0	0	0
569	100	4	18	16384	3260416	1	18
570	100	1	15	4096	1728512	0	19
571	100	1	15	4096	4243456	0	20
572	100	1	11	4096	3137536	0	15
573	100	0	0	0	0	0	0
574	100	2	8	8192	1187840	0	6
575	100	2	19	12288	3018752	21	19
576	53	1	8	4096	1687552	0	9
577	64	0	23	0	5197824	0	27
578	55	22	38	196608	1998848	37	18
579	27	1	31	4096	774144	0	11
580	29	1	3	24576	483328	0	7
581	100	20	8	81920	1236992	4	6
582	100	14	38	57344	684032	2	13
583	52	7	150	28672	2955264	239	1812
584	100	3	35	36864	1773568	31	16
585	100	6	15	94208	720896	1	8
586	100	5	49	86016	1212416	1	15
587	100	2	18	20480	1241088	0	10
588	100	0	8	0	503808	0	4
589	100	1	12	24576	1597440	1	9
590	75	2	14	12288	1654784	19	11
591	21	0	24	0	4403200	0	24
592	86	1	9	4096	2740224	0	13
593	100	4	38	65536	937984	29	23
594	100	2	64	32768	1773568	0	31
595	100	7	82	118784	2043904	2	29
596	100	0	58	0	2093056	0	23
597	100	17	72	274432	1871872	37	54
598	100	4	61	57344	2023424	2	32
599	94	0	46	0	2600960	0	34
600	44	4	209	45056	4088832	15	224
601	100	3	22	36864	757760	1	39
602	100	0	30	0	593920	0	9
603	100	2	62	32768	2285568	35	31
604	100	0	5	0	159744	0	44
605	83	17	11	122880	1118208	99	6
606	28	4	23	45056	4235264	33	30
607	24	0	27	0	2969600	0	21
608	91	0	143	0	2343936	0	242
609	100	0	318	0	2393088	0	1720
611	100	0	128	0	524288	0	28
612	99	0	116	0	479744	0	25
613	100	8	229	86016	2335232	65	368
614	100	9	190	65536	2086400	39	355
615	100	2	127	32768	1257984	1	863
616	100	6	31	61440	167936	0	7
