time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	12	0	0	0	0	0	0
1	11	1050	2	4558848	8192	11364	0
2	12	392	0	3051520	0	3060	0
3	11	746	39	3510272	430080	4788	20
4	12	422	0	18243584	0	5252	0
5	11	462	4	15937536	315392	3496	48
6	12	671	1	7270400	4096	6236	28
7	11	296	0	2650112	0	1356	0
8	11	145	1	2461696	4096	1584	0
9	11	137	7	2715648	28672	684	0
10	11	172	3	872448	118784	1300	8
11	12	153	0	802816	0	892	0
12	12	9	0	307200	0	28	0
13	12	47	0	311296	0	364	0
14	11	31	0	1253376	0	380	0
15	11	493	4	2240512	262144	4788	4
16	10	69	0	1605632	0	416	0
17	11	218	1	2072576	12288	2076	0
18	11	624	0	2592768	0	5100	0
19	12	528	0	2166784	0	4088	0
20	12	530	188	2211840	6488064	4600	416
21	11	473	0	1949696	0	3636	0
22	12	336	0	1388544	0	1884	0
23	11	399	0	1662976	0	5132	0
24	12	448	0	1900544	0	2388	0
25	11	295	6	1224704	2723840	3012	24
26	12	188	2	786432	4096	872	88
27	11	168	0	704512	0	1612	0
28	11	166	0	692224	0	1244	0
29	12	359	0	1957888	0	4492	0
30	12	235	0	1024000	0	880	0
31	12	14	5	303104	1744896	92	12
32	10	71	1	462848	12288	448	0
33	12	72	0	737280	0	440	0
34	13	2	1	77824	4096	0	0
35	9	2	112	12288	7270400	184	2544
36	0	259	1	1822720	0	2192	112
37	11	1	0	12288	0	0	0
38	11	184	10	13049856	61440	1264	8
39	11	48	17	577536	69632	652	0
40	12	55	22	4620288	253952	192	40
41	12	149	25	823296	102400	1328	12
42	11	146	7	1314816	32768	1228	8
43	14	564	0	3342336	0	4764	0
44	34	284	0	8982528	0	1652	0
45	43	117	7	1433600	1425408	1468	12
46	23	42	1	528384	4096	624	20
47	12	51	0	282624	0	608	0
48	12	0	2	0	12288	0	12
49	26	12	0	311296	0	64	0
50	34	28	306	532480	2863104	360	16
51	12	15	7	188416	1118208	64	48
52	12	72	0	794624	0	220	0
53	12	10	0	151552	0	24	0
54	12	13	0	290816	0	16	0
55	12	17	549	208896	8314880	36	6488
56	12	11	3	196608	667648	52	32
57	12	10	0	172032	0	16	0
58	12	10	0	237568	0	12	0
59	19	20	12	176128	4050944	44	0
60	40	81	294	540672	1503232	1400	24
61	40	106	24	1404928	1921024	1796	84
62	100	96	10	1163264	1232896	1944	0
63	99	78	0	1134592	0	488	0
64	100	137	0	1482752	0	892	0
65	100	10	94	167936	495616	16	4
66	100	2	2	53248	409600	32	36
67	100	4	0	270336	0	44	0
68	100	47	0	548864	0	596	0
69	100	42	0	417792	0	432	0
70	100	8	14	274432	131072	52	0
71	100	3	2	45056	81920	8	4
