time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	12	0	0	0	0	0	0
1	12	24	0	114688	0	106	0
2	36	22	126	135168	1893376	218	263
3	21	12	38	77824	565248	178	50
4	12	64	28	770048	204800	136	58
5	12	0	0	0	0	0	0
6	36	3	7	32768	475136	32	26
7	13	0	45	0	585728	0	202
8	11	0	18	0	217088	0	5
9	12	12	187	81920	2016256	133	1013
10	12	1	17	4096	245760	10	6
11	12	4	22	28672	290816	28	6
12	12	0	18	0	245760	0	6
13	11	0	15	0	290816	0	5
14	11	22	192	200704	3096576	52	44
15	12	68	67	1249280	901120	96	18
16	53	18	109	299008	2654208	21	865
17	33	20	246	131072	2810880	110	667
18	100	11	35	155648	618496	58	34
19	100	0	3	0	45056	0	1
20	100	0	4	0	552960	0	114
21	100	0	0	0	0	0	0
22	100	0	11	0	2494464	0	30
23	100	0	13	0	5476352	0	149
24	100	0	64	0	3531776	0	74
25	100	0	5	0	1753088	0	15
26	100	0	3	0	1204224	0	5
27	100	0	8	0	3088384	0	178
28	100	0	12	0	5136384	0	34
29	100	0	10	0	2867200	0	25
30	100	0	0	0	0	0	0
31	100	0	7	0	2514944	0	108
32	100	0	14	0	4288512	0	85
33	100	0	3	0	1073152	0	48
34	100	0	0	0	0	0	0
35	100	0	3	0	1826816	0	111
36	100	0	18	0	6868992	0	214
37	100	0	13	0	3796992	0	168
38	100	0	9	0	2768896	0	180
39	100	0	3	0	643072	0	83
40	100	0	8	0	3149824	0	72
41	100	0	0	0	0	0	0
42	100	0	19	0	8105984	0	131
43	100	0	6	0	2371584	0	77
44	100	0	0	0	0	0	0
45	100	0	6	0	3211264	0	29
46	100	0	15	0	4567040	0	38
47	100	0	5	0	1155072	0	67
48	100	0	0	0	0	0	0
49	100	0	14	0	7200768	0	138
50	100	0	14	0	3792896	0	45
51	100	0	5	0	1368064	0	108
52	100	0	13	0	5341184	0	76
53	100	0	6	0	3100672	0	14
54	100	0	43	0	6657024	0	103
55	100	0	3	0	1118208	0	14
56	100	0	0	0	0	0	0
57	100	0	3	0	1433600	0	51
58	100	0	10	0	3952640	0	26
59	100	0	0	0	0	0	0
60	100	0	8	0	3657728	0	86
61	100	0	10	0	4149248	0	133
62	100	0	14	0	5472256	0	163
63	100	0	7	0	1462272	0	11
64	100	0	0	0	0	0	0
65	100	0	6	0	3497984	0	182
66	100	0	6	0	2822144	0	178
67	100	0	9	0	2834432	0	14
68	100	0	4	0	1351680	0	56
69	100	0	0	0	0	0	0
70	100	0	3	0	1798144	0	7
71	100	0	11	0	3563520	0	255
72	100	0	9	0	4268032	0	68
73	100	0	8	0	2969600	0	16
74	100	0	0	0	0	0	0
75	100	0	6	0	2301952	0	83
76	100	0	5	0	2736128	0	13
77	100	0	14	0	6549504	0	336
78	100	0	8	0	3117056	0	86
79	100	0	18	0	8990720	0	81
80	100	0	6	0	2441216	0	15
81	100	0	6	0	1085440	0	82
82	100	0	8	0	2760704	0	22
83	100	0	14	0	5079040	0	28
84	100	0	34	0	517120	0	34
85	100	0	12	0	1249280	0	154
86	100	0	18	0	3055616	0	30
87	48	0	19	0	7774208	0	235
88	25	0	23	0	6275072	0	71
89	19	0	0	0	0	0	0
90	9	0	3	0	1699840	0	78
91	3	34	65	151552	42467328	91	2130
92	3	3	151	12288	110104576	99	8320
93	3	2	139	8192	119533568	1	9023
94	3	0	153	0	125820928	0	8541
95	3	1	190	4096	115007488	0	1296
96	1	84	132	1257472	69849088	498	785
97	16	261	0	4759552	0	1661	0
98	19	92	10	5435392	126976	543	3
99	9	0	5	0	155648	0	2
100	2	77	4	7421952	1523712	441	18
101	1	276	0	22654976	0	1403	0
102	2	253	0	18292736	0	1364	0
