time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	8	0	0	0	0	0	0
1	8	0	0	0	0	0	0
2	10	0	0	0	0	0	0
3	7	0	52	0	921600	0	705
4	10	0	2	0	8192	0	2
5	10	0	0	0	0	0	0
6	20	0	0	0	0	0	0
7	32	0	86	0	434176	0	447
8	15	0	0	0	0	0	0
9	12	0	122	0	2654208	0	2629
10	12	0	68	0	2961408	0	8138
11	12	0	0	0	0	0	0
12	5	0	0	0	0	0	0
13	10	0	0	0	0	0	0
14	42	0	41	0	745472	0	546
15	9	0	70	0	622592	0	687
16	11	0	81	0	1310720	0	1174
17	6	0	0	0	0	0	0
18	6	0	0	0	0	0	0
19	10	0	23	0	528384	0	225
20	11	0	0	0	0	0	0
21	10	0	0	0	0	0	0
22	10	0	0	0	0	0	0
23	8	0	0	0	0	0	0
24	11	0	66	0	307200	0	538
25	10	0	0	0	0	0	0
26	10	0	0	0	0	0	0
27	11	0	0	0	0	0	0
28	11	0	0	0	0	0	0
29	11	0	101	0	1454080	0	1943
30	8	0	192	0	1392640	0	16786
31	7	0	110	0	3604480	0	4771
32	7	0	28	0	114688	0	88
33	10	0	43	0	245760	0	309
34	10	0	0	0	0	0	0
35	34	0	184	0	5545984	0	8378
36	39	0	0	0	0	0	0
37	12	176	24	806912	106496	5627	344
38	81	0	76	0	737280	0	947
39	100	0	0	0	0	0	0
40	100	0	125	0	4124672	0	7234
41	100	0	0	0	0	0	0
42	100	0	0	0	0	0	0
43	100	0	0	0	0	0	0
44	100	0	0	0	0	0	0
45	100	0	83	0	2056192	0	2103
46	100	0	18	0	73728	0	86
47	100	0	0	0	0	0	0
48	100	0	0	0	0	0	0
49	100	0	0	0	0	0	0
50	100	0	61	0	1064960	0	912
51	100	0	20	0	81920	0	85
52	100	0	0	0	0	0	0
53	100	0	0	0	0	0	0
54	100	0	0	0	0	0	0
55	100	0	49	0	782336	0	523
56	100	0	17	0	69632	0	55
57	100	0	0	0	0	0	0
58	100	0	0	0	0	0	0
59	100	0	0	0	0	0	0
60	100	0	48	0	671744	0	488
61	100	0	18	0	73728	0	77
62	100	0	0	0	0	0	0
63	99	0	0	0	0	0	0
64	100	0	0	0	0	0	0
65	100	0	255	0	5128192	0	22853
66	100	0	0	0	0	0	0
67	100	0	24	0	98304	0	105
68	100	0	0	0	0	0	0
69	100	0	0	0	0	0	0
70	100	0	155	0	5496832	0	11803
71	100	0	0	0	0	0	0
72	100	0	40	0	389120	0	286
73	100	0	0	0	0	0	0
74	100	0	0	0	0	0	0
75	100	0	438	0	18321408	0	77783
