time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	12	0	0	0	0	0	0
1	11	1007	1	4333568	4096	11780	0
2	12	399	1	2961408	4096	3084	0
3	11	840	9	4063232	94208	6220	4
4	12	396	34	15196160	659456	4972	32
5	11	476	0	18395136	0	3392	0
6	10	498	1	6619136	4096	4504	0
7	11	380	0	2973696	0	1864	0
8	11	176	1	2510848	4096	2440	0
9	11	120	6	1728512	143360	548	8
10	11	70	8	1429504	114688	368	4
11	10	230	0	1134592	0	1336	0
12	10	53	0	548864	0	616	0
13	10	0	0	0	0	0	0
14	9	57	3	655360	126976	436	8
15	11	293	279	2023424	16293888	3376	15080
16	10	213	0	1081344	0	4632	0
17	10	37	0	1466368	0	256	0
18	12	125	1	1478656	12288	2008	0
19	11	407	2	1908736	147456	3784	64
20	11	545	0	2260992	0	6892	0
21	12	468	0	1929216	0	4108	0
22	12	594	0	2445312	0	5264	0
23	13	511	0	2203648	0	5468	0
24	11	349	8	1970176	2142208	5264	96
25	11	432	0	1785856	0	4724	0
26	12	485	0	2064384	0	2512	0
27	11	294	0	1220608	0	2480	0
28	12	201	0	839680	0	824	0
29	11	173	9	724992	2985984	1132	72
30	11	320	0	1335296	0	3184	0
31	12	373	0	2043904	0	2020	0
32	11	31	0	180224	0	76	0
33	12	21	1	438272	12288	100	0
34	14	133	4	892928	1310720	1452	16
35	12	5	110	217088	6639616	116	224
36	11	1	0	8192	0	16	0
37	1	249	1	1548288	12288	2352	0
38	10	10	0	274432	0	28	0
39	10	161	7	11685888	319488	1100	20
40	11	70	23	1937408	413696	708	0
41	12	17	22	1150976	90112	112	12
42	12	121	16	4030464	65536	860	0
43	12	3	16	40960	69632	24	12
44	14	249	4	1761280	335872	1552	24
45	17	573	0	10473472	0	4104	0
46	34	56	0	466944	0	1312	0
47	52	55	0	1134592	0	316	0
48	12	92	0	757760	0	1148	0
49	12	0	0	0	0	0	0
50	12	0	130	0	7643136	0	3376
51	45	12	0	311296	0	56	0
52	13	34	2	671744	606208	444	0
53	11	13	6	90112	1118208	56	0
54	12	72	0	823296	0	160	0
55	12	9	55	180224	2297856	24	568
56	12	18	0	253952	0	32	0
57	11	13	0	192512	0	20	0
58	12	13	0	258048	0	68	0
59	12	10	0	258048	0	12	0
60	11	10	80	131072	6213632	84	392
61	38	21	6	135168	405504	8	0
62	24	163	0	1425408	0	2640	0
63	85	90	28	798720	1462272	2048	28
64	91	93	0	1531904	0	1624	0
65	98	112	74	1245184	2666496	1072	260
66	100	53	0	512000	0	284	0
67	100	25	0	442368	0	72	0
68	100	4	0	114688	0	20	0
69	100	2	0	73728	0	16	0
70	100	1	14	57344	487424	0	32
71	100	7	0	512000	0	64	0
72	100	88	0	659456	0	908	0
73	100	2	0	16384	0	4	0
74	99	4	0	212992	0	20	0
75	100	2	32	24576	782336	8	128
76	100	4	0	303104	0	12	0
77	100	2	0	81920	0	4	0
78	100	2	0	20480	0	24	0
79	99	1	0	12288	0	0	0
80	100	5	1236	163840	10907648	68	14276
81	100	7	0	356352	0	36	0
82	100	3	0	28672	0	16	0
83	99	0	0	0	0	0	0
84	100	1	0	12288	0	4	0
85	100	9	76	249856	3039232	80	516
86	100	17	0	446464	0	64	0
87	100	4	0	221184	0	24	0
88	100	0	0	0	0	0	0
89	100	2	0	73728	0	4	0
90	100	3	46	212992	1683456	32	20
91	99	2	0	8192	0	8	0
92	100	6	0	94208	0	20	0
93	100	3	0	94208	0	16	0
94	100	3	0	225280	0	12	0
95	100	3	1174	90112	9408512	24	216
96	100	2	0	61440	0	16	0
97	100	5	0	94208	0	20	0
98	100	3	0	53248	0	12	0
99	100	2	0	57344	0	8	0
100	100	3	37	32768	12062720	40	336
101	100	4	1	188416	4096	16	8
102	100	4	0	290816	0	40	0
103	100	5	0	196608	0	8	0
104	100	4	0	151552	0	8	0
105	100	3	59	81920	20254720	36	3852
106	100	0	3	0	102400	0	16
107	100	1	0	53248	0	4	0
108	100	5	0	172032	0	24	0
109	100	1	0	8192	0	0	0
110	100	2	39	61440	14503936	40	1064
111	100	1	0	24576	0	16	0
112	100	11	3	217088	98304	80	4
113	100	6	0	135168	0	28	0
114	97	9	0	163840	0	20	0
115	100	13	140	274432	21331968	236	5840
116	100	1	0	65536	0	4	0
117	100	1	0	8192	0	4	0
118	100	4	2	81920	94208	24	32
119	100	3	0	106496	0	8	0
120	100	1	57	4096	19898368	0	2820
121	100	0	0	0	0	0	0
122	100	4	0	114688	0	32	0
123	100	1	2	20480	102400	4	8
124	100	4	0	45056	0	16	0
125	100	0	54	0	22003712	0	3900
126	100	4	0	69632	0	24	0
127	100	3	0	40960	0	20	0
128	100	0	0	0	0	0	0
129	100	4	2	57344	102400	20	4
130	100	3	57	16384	21045248	44	3528
131	100	3	0	36864	0	16	0
132	100	2	0	12288	0	8	0
133	100	0	0	0	0	0	0
134	100	6	2	135168	106496	56	8
135	97	13	55	479232	19410944	28	2140
136	60	9	0	266240	0	52	0
137	25	1	0	45056	0	0	0
138	27	0	0	0	0	0	0
139	12	10	2	552960	135168	76	4
140	10	1	50	8192	19390464	24	3180
141	12	0	150	0	78118912	0	56636
142	12	0	130	0	68157440	0	123036
143	14	0	117	0	61341696	0	140344
144	31	0	105	0	55050240	0	132920
145	21	0	102	0	53477376	0	127948
146	25	0	99	0	51523584	0	143580
147	25	0	116	0	60239872	0	144208
148	19	0	124	0	59486208	0	168092
149	13	0	125	0	65277952	0	162956
150	27	4	84	36864	40968192	72	95448
151	13	5	79	200704	18558976	104	8876
152	12	2	0	8192	0	16	0
153	55	2	0	8192	0	12	0
154	99	9	0	53248	0	164	0
155	100	10	4	53248	335872	52	60
156	100	6	73	24576	28803072	24	4632
157	100	7	0	32768	0	56	0
158	100	8	0	40960	0	4	0
159	100	6	0	28672	0	20	0
160	75	8	2	61440	131072	16	12
161	13	0	58	0	20275200	0	2812
162	13	2	0	8192	0	24	0
163	22	6	0	24576	0	88	0
164	78	57	2	544768	253952	776	0
165	52	69	4	512000	1081344	572	76
166	46	77	84	348160	24289280	1004	4444
167	95	112	0	495616	0	628	0
168	46	142	0	708608	0	680	0
169	12	106	0	503808	0	820	0
170	12	125	52	872448	3301376	1660	96
171	12	27	110	131072	13549568	212	2704
172	12	8	17	32768	253952	24	4
173	12	0	0	0	0	0	0
174	12	0	0	0	0	0	0
175	29	0	2	0	262144	0	32
176	40	22	1	131072	4096	168	0
177	38	44	0	249856	0	384	0
178	43	55	0	274432	0	116	0
179	48	41	0	266240	0	360	0
180	98	172	8	774144	2871296	2076	84
181	98	86	8	385024	172032	116	0
182	98	78	0	397312	0	68	0
183	94	110	0	458752	0	504	0
184	95	187	0	1327104	0	2924	0
185	88	219	9	987136	3969024	2088	92
186	81	29	160	151552	66473984	2376	59304
