time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
0	27	0	0	0	0	0	0
1	30	0	0	0	0	0	0
2	34	0	0	0	0	0	0
3	67	2	84	8192	23752704	84	12625
4	25	0	2	0	360448	0	9
5	25	0	0	0	0	0	0
6	28	0	0	0	0	0	0
7	55	0	2	0	622592	0	54
8	24	0	62	0	5414912	0	7493
9	24	0	0	0	0	0	0
10	24	0	0	0	0	0	0
11	24	0	0	0	0	0	0
12	26	0	0	0	0	0	0
13	25	0	4	0	712704	0	60
14	22	0	0	0	0	0	0
15	27	0	12	0	3719168	0	453
16	42	0	2	0	245760	0	29
17	90	0	0	0	0	0	0
18	28	39	45	536576	4931584	2282	5327
19	70	49	69	598016	1642496	1803	50240
20	100	0	0	0	0	0	0
21	100	0	0	0	0	0	0
22	100	0	0	0	0	0	0
23	100	0	90	0	6451200	0	18601
24	100	0	190	0	1855488	0	122130
25	100	0	57	0	651264	0	53634
26	100	0	0	0	0	0	0
27	100	0	0	0	0	0	0
28	100	0	0	0	0	0	0
29	100	0	18	0	299008	0	804
30	100	0	0	0	0	0	0
31	100	0	0	0	0	0	0
32	100	0	0	0	0	0	0
33	100	0	0	0	0	0	0
34	100	0	58	0	3665920	0	10399
35	100	0	29	0	3444736	0	3477
36	100	0	0	0	0	0	0
37	100	0	0	0	0	0	0
38	100	0	0	0	0	0	0
39	100	0	3	0	319488	0	29
40	100	0	36	0	4411392	0	2278
41	100	0	0	0	0	0	0
42	100	0	0	0	0	0	0
43	100	0	0	0	0	0	0
44	100	0	3	0	163840	0	33
45	100	0	45	0	1728512	0	4812
46	100	0	0	0	0	0	0
47	100	0	0	0	0	0	0
48	100	0	0	0	0	0	0
49	100	0	3	0	122880	0	31
50	100	0	69	0	8818688	0	12422
51	100	0	0	0	0	0	0
52	100	0	0	0	0	0	0
53	100	0	0	0	0	0	0
54	100	0	0	0	0	0	0
55	100	0	20	0	5505024	0	1299
56	100	0	0	0	0	0	0
57	100	0	0	0	0	0	0
58	100	0	0	0	0	0	0
59	100	0	0	0	0	0	0
60	100	0	96	0	24547328	0	31152
61	100	0	0	0	0	0	0
62	100	0	0	0	0	0	0
63	100	0	0	0	0	0	0
64	100	0	0	0	0	0	0
65	100	0	66	0	24641536	0	9557
66	100	0	0	0	0	0	0
67	100	0	0	0	0	0	0
68	100	0	0	0	0	0	0
69	100	0	0	0	0	0	0
70	100	0	66	0	23117824	0	9759
71	100	0	0	0	0	0	0
72	100	0	0	0	0	0	0
73	100	0	0	0	0	0	0
74	100	0	0	0	0	0	0
75	100	0	71	0	26116096	0	12943
76	100	0	0	0	0	0	0
77	100	0	0	0	0	0	0
78	100	0	0	0	0	0	0
79	100	0	0	0	0	0	0
80	100	0	65	0	22532096	0	11052
81	100	0	0	0	0	0	0
82	100	0	0	0	0	0	0
83	100	0	0	0	0	0	0
84	100	0	0	0	0	0	0
85	100	0	43	0	18026496	0	4290
86	100	0	39	0	12320768	0	10419
87	100	0	0	0	0	0	0
88	100	0	0	0	0	0	0
89	100	0	0	0	0	0	0
90	78	0	34	0	10502144	0	3820
