time	cpu	read_count	write_count	read_bytes	write_bytes	read_time	write_time
166	15	4	41	24576	4157440	0	104
167	30	14	56	189440	6754304	104	1374
168	40	49	59	405504	1224704	68	24
169	48	31	480	130560	2335744	51	17760
170	37	43	98	258048	598016	91	32
171	39	33	68	172032	442368	103	43
172	55	28	474	143360	2217984	62	13789
173	44	58	103	327680	618496	78	42
174	40	46	444	233472	2348032	69	15804
175	13	49	96	565248	529408	104	238
176	18	27	49	151552	708608	105	8
177	20	22	44	110592	630784	80	7
178	17	13	159	53248	2385408	43	314
179	17	0	196	0	1439232	0	5579
180	19	0	69	0	1798144	0	15
181	17	2	70	8192	1667072	2	19
182	20	4	168	86016	3387392	3	224
183	37	0	79	0	1355776	0	17
184	40	23	51	126976	479232	80	20
185	38	35	290	249856	2105856	366	8784
186	53	12	70	94208	383488	11	4621
187	24	24	63	159744	810496	97	98
188	51	6	313	32768	1572352	36	13958
189	60	29	529	290816	3311616	94	17092
190	60	38	122	180224	4014080	6	22953
191	56	28	107	143360	1523712	3	51
192	42	21	93	135168	1290240	3	23
193	77	21	509	86016	2192384	56	17885
194	59	64	92	565760	663552	19	15
195	46	32	73	131072	405504	5	11
196	60	21	408	86016	2257920	94	15559
197	48	91	68	487424	745472	133	38
198	57	29	356	147456	3280896	171	15977
199	57	23	54	106496	438272	25	21
200	54	22	57	90112	335872	10	16
201	57	23	281	102400	2068480	36	9670
202	57	10	52	40960	294912	18	9
203	55	9	349	36864	1959936	63	13902
204	53	2	18	8192	155648	24	3
205	27	0	12	0	126976	0	1
206	40	2	8	8192	151552	23	8
207	44	22	278	110592	2193408	190	8370
208	40	29	349	151552	2211840	225	9304
209	44	23	329	159744	2304000	121	11152
210	53	32	346	229376	2419712	264	8952
211	23	11	94	53248	671744	27	31
212	49	3	521	98304	5597696	25	12645
213	37	8	245	61440	4840960	126	6551
214	29	4	93	24576	3786240	23	14957
215	60	4	305	20480	1574400	22	14810
216	42	2	85	69632	491520	21	20
217	52	8	301	90112	2159616	442	16737
218	28	5	280	24576	2598912	81	3862
219	31	2	47	16384	352256	24	14
220	45	43	228	364544	2183168	224	6891
221	49	37	38	344064	1433600	36	22
222	45	32	48	356352	954368	36	36
223	42	35	97	1232896	4276224	35	102
224	53	32	83	991232	3751936	58	110
225	40	3	55	135168	1134592	1	32
226	53	64	74	1335296	4218880	188	78
227	47	174	20	1175552	638976	134	34
228	18	41	194	413696	3189760	394	917
229	38	79	32	1397248	1130496	236	26
